Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3D1Xnj2Q7oh7Vz3RH9fDvC,"5BcZ22XONcRoLhTbZRuME1","Nights In White Satin - Single Version","The Very Best Of The Moody Blues","The Moody Blues",2014-01-01,265626,53,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,british blues,british invasion,classic rock,country rock,flute rock,folk rock,heartland rock,mellow gold,progressive rock,rock,singer-songwriter,soft rock,symphonic rock",0.21,0.346,4,-12.069,0,0.0299,0.252,0.336,0.247,0.22,79.026,4
0iGNd4z2m80OjE2JcWmBSs,"5BcZ22XONcRoLhTbZRuME1","The Voice","Long Distance Voyager (Expanded)","The Moody Blues",1981-05-15,316560,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,british blues,british invasion,classic rock,country rock,flute rock,folk rock,heartland rock,mellow gold,progressive rock,rock,singer-songwriter,soft rock,symphonic rock",0.439,0.831,0,-8.116,1,0.045,0.076,0.000462,0.127,0.58,152.334,4
0oZIhxPO45rQkDIMr75gK5,"3CkvROUTQ6nRi9yQOcsB50","Man on the Corner - 2007 Remaster","Abacab (2007 Remaster)","Genesis",1981-09-18,267426,46,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,hard rock,mellow gold,progressive rock,rock,soft rock,symphonic rock",0.696,0.334,6,-11.246,1,0.0328,0.61,0.000355,0.0713,0.362,111.632,4
71sJjrNiDMM4oGNmgyPgOT,"3ZWab2LEVkNKiBPIClTwof","Fare Thee Well, Miss Carousel","Townes Van Zandt","Townes Van Zandt",1969-09,322586,47,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,classic texas country,cosmic american,folk,outlaw country,roots rock,singer-songwriter",0.548,0.406,4,-13.547,1,0.0576,0.703,0.0000143,0.0496,0.572,81.257,4
7gtrXOGETM9OkerNjNXeie,"3ZWab2LEVkNKiBPIClTwof","Waiting Around to Die","Townes Van Zandt","Townes Van Zandt",1969-09,165186,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,classic texas country,cosmic american,folk,outlaw country,roots rock,singer-songwriter",0.551,0.233,6,-18.251,0,0.0312,0.71,0.000949,0.11,0.659,89.574,4
0DYCw5AZIX3S11QQUiPiqN,"1BGN1IdyiSR0ZYrkoKNchl","Love On A Real Train - From 'Risky Business' Original Motion Picture Soundtrack","Hyperborea (Deluxe Version / Remastered 2020)","Tangerine Dream",1983-11-01,239238,50,spotify:user:1218573018,2023-11-02T15:11:01Z,"berlin school,german prog,krautrock,progressive rock,synthesizer",0.579,0.342,5,-20.507,0,0.0439,0.978,0.949,0.0713,0.814,111.34,4
7zfzFbRc07YsbFef5xnz9h,"65mMkD9WW39U9Yadv0dWUF","Talking Straight","Hope Downs","Rolling Blackouts Coastal Fever",2018-06-15,224525,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"indie rock,modern jangle pop",0.362,0.784,2,-4.825,1,0.0387,0.000527,0.569,0.0975,0.601,85.732,4
7892USZ34dhP1tqko7kH5H,"0RdRumkn2UydUjqytNJ2Cp","Fine Slime","Performance","White Denim",2018-08-24,285360,21,spotify:user:1218573018,2023-11-02T15:11:01Z,"austin rock,austindie,neo-psychedelic",0.455,0.569,0,-7.552,1,0.124,0.224,0.00635,0.345,0.643,154.508,4
5UVkJAEyWkjf78GtEwwfH2,"7JxrbI1DZLSJUyzsrBQop2","Announcement","Turn To Gold","Diarrhea Planet",2016-06-10,265866,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"indie punk",0.409,0.927,8,-4.677,0,0.0901,0.000409,0.000977,0.0807,0.59,150.03,4
2SDKPv9mCbo701ajC3LWFa,"7JxrbI1DZLSJUyzsrBQop2","Ghost With A Boner","Aloha","Diarrhea Planet",2014-04-08,168493,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"indie punk",0.085,0.938,6,-0.34,1,0.0635,0.0192,0.0000507,0.602,0.126,167.174,4
4PH0x3Bv5l6o9UiXWen57r,"3HC7NcxQx2Yk0fWoRKJ0xF","Jane","Greatest Hits (Ten Years And Change 1979-1991)","Jefferson Starship",1991-05-14,249373,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,folk rock,hard rock,mellow gold,rock,singer-songwriter,soft rock",0.564,0.821,2,-11.054,1,0.0383,0.148,0.0494,0.285,0.83,117.263,4
71hwOfOY1tcIww21gBxySr,"1uRpg2s2jNaxbmoNiJDGfd","A Trace of Blood","Remedy Lane","Pain of Salvation",2002,497306,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"prog metal,progressive metal,swedish progressive metal",0.48,0.857,2,-5.078,1,0.0424,0.000135,0.000953,0.121,0.446,152.875,1
4AHe46XPJyR6wt4jngb75M,"2CWWgbxApjbyByxBBCvGTm","Old Heart Falls","The Fall of Hearts","Katatonia",2016-05-20,262506,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,progressive metal,swedish doom metal,swedish metal,swedish progressive metal",0.285,0.533,5,-7.657,0,0.0319,0.00495,0.0364,0.107,0.197,140.069,4
5r31aZ3VPeBwUxDiaYhyoG,"6fuALtryzj4cq7vkglKLxq","Hadopelagic Ii: Let Them Believe","Pelagial","The Ocean",2013-04-30,557880,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"atmospheric post-metal,atmospheric sludge,djent,post-metal,progressive metal,progressive sludge,sludge metal",0.293,0.863,5,-7.004,1,0.0406,0.00346,0.00396,0.119,0.298,105.018,3
0sXRe8tBi7TA8cXWUxnB4M,"0oSGxfWSnnOXhD2fKuz2Gy","(You Will) Set The World On Fire","The Next Day","David Bowie",2013-03-08,212280,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"art rock,classic rock,glam rock,permanent wave,rock",0.614,0.832,4,-4.11,0,0.0346,0.00409,0,0.15,0.767,133.95,4
3W0IfPjbzuuEw6C44NyoI6,"0oSGxfWSnnOXhD2fKuz2Gy","How Does The Grass Grow?","The Next Day","David Bowie",2013-03-08,274413,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"art rock,classic rock,glam rock,permanent wave,rock",0.63,0.865,10,-6.154,0,0.0442,0.00502,0.000802,0.213,0.446,120.071,4
0cZZy2l9Ap1r2jRg5EP1Lv,"0oSGxfWSnnOXhD2fKuz2Gy","Boss Of Me","The Next Day","David Bowie",2013-03-08,249733,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"art rock,classic rock,glam rock,permanent wave,rock",0.671,0.708,10,-6.467,1,0.0307,0.153,0.0000227,0.143,0.509,103.032,4
6GrDJu7q8VAxbKdUlYzezT,"0oSGxfWSnnOXhD2fKuz2Gy","Where Are We Now?","The Next Day","David Bowie",2013-03-08,249213,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"art rock,classic rock,glam rock,permanent wave,rock",0.547,0.463,0,-8.76,1,0.0233,0.0463,0.0199,0.123,0.43,79.972,4
6uVVr0cgubpmWkol8skkpg,"51lE580QM13Anmb3mK2j1e","Mr. Usher (On His Way to Town)","Act V: Hymns with the Devil in Confessional","The Dear Hunter",2016-09-16,299472,29,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive jazz fusion,progressive post-hardcore",0.415,0.66,0,-8.516,0,0.0385,0.303,0.00002,0.454,0.182,164.948,4
6iNwukPXmB4tLrnC07FRSz,"51lE580QM13Anmb3mK2j1e","The Revival","Act V: Hymns with the Devil in Confessional","The Dear Hunter",2016-09-16,300559,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive jazz fusion,progressive post-hardcore",0.535,0.801,9,-6.916,0,0.0365,0.055,0.0000889,0.212,0.577,155.031,4
0cy7BeliFdGzVmeCANpHx1,"2UOVgpgiNTC6KK0vSC77aD","A New Land","Halo","Amorphis",2022-02-10,276240,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"finnish death metal,finnish melodeath,finnish metal,folk metal,gothic metal,melodic death metal,metal,power metal,progressive doom,symphonic metal,viking metal",0.397,0.957,2,-4.816,0,0.0581,0.0000518,0.00105,0.395,0.181,132.306,4
6NEnPyVS7opzxuT4f54V1y,"3Lg3FGwBxOGuefqekQzRUf","Tupelo","The Nashville Sound","Jason Isbell and the 400 Unit",2017-06-16,241449,48,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,folk,new americana,roots rock",0.476,0.415,9,-11.478,1,0.0289,0.15,0.0000321,0.331,0.321,143.819,4
2HhQqv3RRx6FwLZZpswNQ7,"3PhoLpVuITZKcymswpck5b","Amoreena","Tumbleweed Connection","Elton John",1970-10-30,300306,30,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock",0.555,0.614,0,-10.067,1,0.0337,0.76,0,0.203,0.508,128.761,4
0mkkiEW5JdjKTQMTcbevTy,"3PhoLpVuITZKcymswpck5b","Burn Down The Mission","Tumbleweed Connection","Elton John",1970-10-30,381240,28,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock",0.43,0.651,0,-10.184,1,0.0371,0.0838,0.0429,0.184,0.535,120.36,4
3ByOA6CNeTsk2uPVhg7RxX,"3mY9Ii0cL5SQxpOTAm8SHx","Dirty Life and Times","The Wind","Warren Zevon",2003-08-26,195066,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"country rock,folk,folk rock,heartland rock,piano rock,roots rock,singer-songwriter",0.422,0.524,5,-6.716,1,0.0345,0.185,0.0244,0.105,0.606,185.982,4
2GZ81gUrUpW4Mm4ZXh6ytw,"2Z7gV3uEh1ckIaBzTUCE6R","A Little Uncanny","Ruminations","Conor Oberst",2016-10-14,252866,21,spotify:user:1218573018,2023-11-02T15:11:01Z,"chamber pop,indie rock,melancholia,omaha indie,stomp and holler",0.415,0.518,7,-6.057,1,0.0309,0.264,0,0.355,0.619,137.763,4
0o4933J3IfGJhbqTlpoGmd,"2Z7gV3uEh1ckIaBzTUCE6R","Counting Sheep","Ruminations","Conor Oberst",2016-10-14,207346,24,spotify:user:1218573018,2023-11-02T15:11:01Z,"chamber pop,indie rock,melancholia,omaha indie,stomp and holler",0.638,0.217,7,-9.234,1,0.0496,0.648,0,0.117,0.374,99.429,4
5R2oQRNmANSqK8WBj9l1Q0,"2Z7gV3uEh1ckIaBzTUCE6R","Tachycardia","Ruminations","Conor Oberst",2016-10-14,219053,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"chamber pop,indie rock,melancholia,omaha indie,stomp and holler",0.43,0.348,0,-8.19,1,0.0419,0.919,0.00007,0.104,0.306,144.849,4
3X9MzewfAXyBbdPuWQDJUa,"7H2X4y4sB4EnP593GbQi66","If I Could Only Be Sure","Nolan","Nolan Porter",1972-05-15,201533,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"northern soul,psychedelic soul",0.756,0.578,5,-11.833,1,0.0338,0.0164,0.122,0.0829,0.801,123.311,4
1PHBBJNH4WFuDBlAuVKWMA,"3PhoLpVuITZKcymswpck5b","Have Mercy On The Criminal","Don't Shoot Me I'm Only The Piano Player","Elton John",1973-01-22,357733,39,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock",0.465,0.515,0,-8.11,0,0.0331,0.131,0.00122,0.0958,0.518,116.18,3
5lnkNO3Si97dpuKQY8z5OT,"3PhoLpVuITZKcymswpck5b","Midnight Creeper","Don't Shoot Me I'm Only The Piano Player","Elton John",1973-01-22,232333,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock",0.672,0.862,4,-6.488,1,0.0492,0.0464,0.0012,0.176,0.847,136.288,4
3e7wYePUQkJdvmuaYuC6uw,"3PhoLpVuITZKcymswpck5b","Elderberry Wine","Don't Shoot Me I'm Only The Piano Player","Elton John",1973-01-22,213866,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock",0.613,0.857,10,-6.319,1,0.0327,0.137,0.127,0.0556,0.97,127.732,4
3ucl3ZQCWSxqbHxEgt3xsM,"0WB89hYs9ZY6HpuK59lJIQ","Don't Go Any Further","Gloria","Disillusion",2006-10-20,228426,11,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive death metal",0.536,0.821,1,-4.686,1,0.14,0.0226,0.0245,0.255,0.238,123.813,4
2F58g74yE6vt5SR8ThqAq4,"0ZXKT0FCsLWkSLCjoBJgBX","Can't Let Go","The Optimist","Anathema",2017-06-09,300186,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic metal,progressive doom,progressive metal",0.364,0.687,8,-7.916,0,0.0744,0.0135,0.423,0.167,0.439,176.881,4
1kJP08Hra8FQBz5dG80k3m,"7mZgBMpvaBziYQfc9TbJH5","Violent Shiver","Benjamin Booker","Benjamin Booker",2014-08-19,166480,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"modern blues,modern blues rock",0.247,0.972,1,-5.865,1,0.117,0.0235,0.249,0.0712,0.275,165.096,4
54mOtMj5x5KXYjdQJerMsb,"0CfxVKXWNQm9U87Rt7Ijfb","Prisoner Of Time","Walk Through Hell","Circle Of Silence",2022-05-27,276155,5,spotify:user:1218573018,2023-11-02T15:11:01Z,"symphonic power metal",0.391,0.955,8,-4.317,1,0.066,0.0000889,0.00000519,0.137,0.151,180.085,4
1Bw8wIK7LkLzEcN5tIzBaV,"1Ih0fEQQsy9EeAJbYEeQRa,0r4DFjrsHb3Qf3L8NBdPGV","The Wicked Rule The Night","A Paranormal Evening with the Moonflower Society","Avantasia,Ralf Scheepers",2022-10-21,264946,45,spotify:user:1218573018,2023-11-02T15:11:01Z,"fantasy metal,german metal,german power metal,gothic symphonic metal,metal,opera metal,power metal,speed metal,symphonic metal",0.29,0.909,10,-4.449,0,0.0511,0.0000217,0.0024,0.114,0.28,170.011,4
6MutB8Bt4D7BRJxFqCSBDc,"3hyGGjxu73JuzBa757H6R5","Rain in Soho","Goths","The Mountain Goats",2017-05-05,286213,15,spotify:user:1218573018,2023-11-02T15:11:01Z,"anti-folk,chamber pop,folk punk,indie rock,lo-fi,melancholia,new weird america",0.637,0.784,6,-9.442,0,0.0444,0.353,0.792,0.104,0.426,127.679,4
4pEpimKCsYzQX9jpgirpFq,"2W5ONRbOs5vXUbedSWJQlA","Death, Where Is Your Sting","Death, Where Is Your Sting","Avatarium",2022-10-21,322321,21,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gaian doom,swedish doom metal",0.516,0.792,1,-6.991,1,0.0447,0.00294,0.000222,0.159,0.404,124.007,4
3cYjO9EFsIwqTefKghYGhH,"0foON4QIF08zOSk0jZL1aZ","A Path Made Of Roots","Wither On The Vine","Darkest Era",2022-09-30,374360,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"belfast metal,celtic metal,deep folk metal",0.138,0.829,8,-7.786,1,0.0582,0.00000276,0.0557,0.0348,0.179,146.97,4
1aLABjF2xIpHvXxkpggGdn,"0foON4QIF08zOSk0jZL1aZ","Floodlands","Wither On The Vine","Darkest Era",2022-09-30,393090,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"belfast metal,celtic metal,deep folk metal",0.28,0.589,8,-8.837,1,0.0343,0.00000307,0.798,0.0786,0.165,120.775,4
0TKz9GaoLPvlF74zY4dt6O,"161AC1AVRkIGIMxyj5djFQ","Immortal","Pure Rock Fury (US Version)","Clutch",2001-03-13,217386,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"funk metal,modern blues rock,southern metal,stoner metal,stoner rock",0.565,0.906,7,-10.362,1,0.0553,0.0379,0.762,0.115,0.346,108.068,4
00SO00JL1GrGyViYGu6roA,"161AC1AVRkIGIMxyj5djFQ","Open up the Border","Pure Rock Fury (US Version)","Clutch",2001-03-13,225546,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"funk metal,modern blues rock,southern metal,stoner metal,stoner rock",0.47,0.883,9,-7.688,1,0.0632,0.00183,0.00204,0.132,0.535,80.026,4
0bMr25MQ8RiFSKGm5yWBuk,"3Gkit5uLARc6bv3AyYrh5Q","Whispering World","CVI","Royal Thunder",2012-05-22,229080,22,spotify:user:1218573018,2023-11-02T15:11:01Z,"gaian doom,retro metal,stoner metal",0.318,0.948,8,-6.767,1,0.0728,0.018,0.0202,0.0792,0.338,124.034,4
7G2Dq1cko1lkbsVqd0pVIq,"161AC1AVRkIGIMxyj5djFQ","Profits of Doom","Blast Tyrant (Deluxe Edition)","Clutch",2011-05-10,192760,39,spotify:user:1218573018,2023-11-02T15:11:01Z,"funk metal,modern blues rock,southern metal,stoner metal,stoner rock",0.432,0.923,9,-4.824,0,0.11,0.0238,0,0.0732,0.605,163.758,4
5zXthNTRw3AGzOCHnElqda,"0q32a3GRCjDxS4EIrC7YVY","The Sundering","Gods of the Earth","The Sword",2008-04-01,124573,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"austin metal,sludge metal,stoner metal,stoner rock",0.363,0.88,5,-7.129,1,0.0616,0.0544,0.881,0.0882,0.237,127.166,4
5tWHXNwoIZsSL7qnmsgfpO,"1Dvfqq39HxvCJ3GvfeIFuT","Once More 'Round the Sun","Once More 'Round the Sun","Mastodon",2014-06-20,178946,47,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,atlanta metal,metal,nu metal,progressive groove metal,progressive sludge,sludge metal,stoner metal,stoner rock",0.365,0.971,7,-3.613,1,0.129,0.00000159,0.0336,0.178,0.316,146.12,4
6wTIF5vjlH4YkJmWiVgF0X,"0JHvODQe3KnriRMPuZPNL6","Mythic Love","Love on My Mind","BAMBARA",2022-02-25,200226,16,spotify:user:1218573018,2023-11-02T15:11:01Z,"american post-punk,brooklyn indie,crank wave",0.334,0.909,9,-5.792,0,0.0685,0.0013,0.00146,0.54,0.361,116.121,4
0mobywrA15c3nHS5qzarlu,"0W8edGiwAsv6HXF0Kyc2V9","Curse of the Pharaohs","Melissa","Mercyful Fate",1983-10-30,237106,45,spotify:user:1218573018,2023-11-02T15:11:01Z,"danish metal,death metal,hard rock,metal,thrash metal",0.32,0.798,4,-9.999,1,0.0777,0.000113,0.0779,0.132,0.544,137.591,4
2fjSsPFnPAgwXX3PtX9519,"0foON4QIF08zOSk0jZL1aZ","Tithonus","Wither On The Vine","Darkest Era",2022-09-30,284165,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"belfast metal,celtic metal,deep folk metal",0.217,0.526,7,-10.902,0,0.0365,0.000169,0.015,0.0816,0.0366,146.085,4
6TYTo7LOMZlwEnI4xOLEDQ,"4x8y8i7a2jC5QVtNGTRn9i","Early Moods","Early Moods","Early Moods",2022-08-05,277440,15,spotify:user:1218573018,2023-11-02T15:11:01Z,"",0.293,0.747,11,-6.263,1,0.0422,0.000269,0.649,0.139,0.302,123.477,4
04eXoeM2BOZLhJoFtnxmWB,"3ggwAqZD3lyT2sbovlmfQY","Corridor Of Chameleons","Chaosphere (Reloaded)","Meshuggah",1998,302800,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,djent,groove metal,metal,nu metal,progressive groove metal,swedish metal,technical groove metal,technical thrash",0.348,0.985,1,-6.434,1,0.0918,0.0000845,0.0716,0.281,0.467,173.118,3
0vpLgxoX2cpJM0Fvxwbw84,"3ggwAqZD3lyT2sbovlmfQY","New Millennium Cyanide Christ","Chaosphere (Reloaded)","Meshuggah",1998,335666,47,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,djent,groove metal,metal,nu metal,progressive groove metal,swedish metal,technical groove metal,technical thrash",0.269,0.964,10,-5.182,0,0.143,0.000241,0.00211,0.131,0.159,149.86,4
2Cdvbe2G4hZsnhNMKyGrie,"1Fmb52lZ6Jv7FMWXXTPO3K","I Love Rock 'N Roll","I Love Rock 'N' Roll (Expanded Edition)","Joan Jett & the Blackhearts",1981-11-18,175173,80,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam punk,rock",0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,4
0qA9j2IpP4voAIj9FXxHeb,"2CWWgbxApjbyByxBBCvGTm","Lacquer","City Burials","Katatonia",2020-04-24,282106,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,progressive metal,swedish doom metal,swedish metal,swedish progressive metal",0.524,0.453,0,-11.68,0,0.0331,0.229,0.0000516,0.104,0.175,119.986,3
48m9uy3iM1YPt9QIuqMchF,"36Fw8K3uH9kPWEkZilzk86","Dungeon Master","The Revenant King","Visigoth",2015-01-27,368373,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"nwothm,us power metal,utah metal",0.506,0.947,11,-5.582,0,0.29,0.000181,0.000001,0.142,0.138,105.16,4
7ED1aBFSQAFhU85nYNlihL,"1l2oLiukA9i5jEtIyNWIEP,3PALZKWkpwjRvBsRmhlVSS","The Widow Maker - feat. Gunship","Leather Terror","Carpenter Brut,Gunship",2022-03-31,235453,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"cyberpunk,darksynth,synthwave,popwave",0.465,0.94,2,-4.938,1,0.0683,0.0000112,0.114,0.171,0.163,104.024,4
7DzT745Oi9NI016FEkjWNa,"02NfyD6AlLA12crYzw5YcR","Standing in the Shower...Thinking","Nothing's Shocking","Jane's Addiction",1988-08-23,185160,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,alternative rock,funk metal,funk rock,grunge,nu metal,permanent wave,rock",0.506,0.972,7,-8.92,1,0.0641,0.0201,0.767,0.371,0.447,112.269,4
2l7iDl470hxtX7FkzAA3wz,"02NfyD6AlLA12crYzw5YcR","Ted, Just Admit It...","Nothing's Shocking","Jane's Addiction",1988-08-23,442400,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,alternative rock,funk metal,funk rock,grunge,nu metal,permanent wave,rock",0.365,0.568,2,-11.311,1,0.0468,0.0101,0.0132,0.57,0.604,74.417,4
0HbFgNSVPMfZLXcmkm5Q42,"2kGBy2WHvF0VdZyqiVCkDT","Pure Comedy","Pure Comedy","Father John Misty",2017-04-07,383800,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"art pop,chamber pop,indie rock,singer-songwriter,stomp and holler",0.463,0.262,4,-11.655,1,0.0404,0.816,0,0.215,0.157,130.228,4
4tiuoO2lhdeF32Mt6KGRh7,"2kGBy2WHvF0VdZyqiVCkDT","Total Entertainment Forever","Pure Comedy","Father John Misty",2017-04-07,173893,43,spotify:user:1218573018,2023-11-02T15:11:01Z,"art pop,chamber pop,indie rock,singer-songwriter,stomp and holler",0.361,0.754,7,-5.877,0,0.0523,0.2,0.00000845,0.152,0.525,157.55,4
42pqNrGr0TZz5bzdCXt4sw,"3PhoLpVuITZKcymswpck5b","Hercules","Honky Chateau","Elton John",1972-05-19,320933,44,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam rock,mellow gold,piano rock,rock",0.562,0.783,0,-7.377,1,0.0322,0.0797,0.00174,0.083,0.73,147.714,4
61MtjiN6sqSvuyWB7VazrC,"5YUadeP4WiWAwaMwXsczgJ","Corpus Vile","The Zornheim Sleep Experiment","Zornheym",2021-10-22,326580,18,spotify:user:1218573018,2023-11-02T15:11:01Z,"swedish death metal,symphonic death metal",0.438,0.959,0,-7.741,1,0.0761,0.0000502,0.000666,0.226,0.235,149.98,4
2w78IVFn0nad1tcG5RHyTx,"7x83XhcMbOTl1UdYsPTuZM","Step Right Up","Small Change (Remastered)","Tom Waits",1976-09-21,343066,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"folk,singer-songwriter",0.695,0.433,5,-11.712,0,0.134,0.569,0,0.0919,0.654,128.832,4
2Byq9AiqDPnTGaEgnGt6Q4,"7x83XhcMbOTl1UdYsPTuZM","The Piano Has Been Drinking (Not Me) (An Evening With Pete King)","Small Change (Remastered)","Tom Waits",1976-09-21,220053,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"folk,singer-songwriter",0.379,0.231,6,-13.971,1,0.0445,0.922,0.0000819,0.107,0.339,88.56,4
2J3PsixC8ptGBAlf7HFfk4,"7x83XhcMbOTl1UdYsPTuZM","Whistlin' Past The Graveyard","Blue Valentine","Tom Waits",1978-09-05,198360,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"folk,singer-songwriter",0.525,0.771,11,-6.967,0,0.132,0.488,0.000001,0.272,0.968,61.078,4
2Vj0hMRFCsIwBZjR7gL9jY,"7x83XhcMbOTl1UdYsPTuZM","Black Wings","Bone Machine","Tom Waits",1992-09-08,275866,2,spotify:user:1218573018,2023-11-02T15:11:01Z,"folk,singer-songwriter",0.525,0.297,6,-17.559,0,0.0433,0.685,0.0206,0.118,0.415,147.844,4
0zY8t5dC1KQXcPUKByWMJM,"7bu3H8JO7d0UbMoVzbo70s","Disintegration - 2010 Remaster","Disintegration (Deluxe Edition)","The Cure",1989-05-02,499973,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"new wave,permanent wave,rock,uk post-punk",0.593,0.943,2,-5.948,1,0.0568,0.308,0.0284,0.366,0.125,122.02,4
0X5C4WjQNubRysTkHOubz3,"7bu3H8JO7d0UbMoVzbo70s","Lovesong - 2010 Remaster","Disintegration (Deluxe Edition)","The Cure",1989-05-02,209573,67,spotify:user:1218573018,2023-11-02T15:11:01Z,"new wave,permanent wave,rock,uk post-punk",0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.821,140.112,4
7mXBsQdOIegBB1Uz1NGwwv,"4EwBNQKEzshM5Yxs6cyzpt","Still We Fight","II: Sojourn","Wytch Hazel",2018-07-13,279480,5,spotify:user:1218573018,2023-11-02T15:11:01Z,"nwothm",0.415,0.911,8,-6.406,1,0.0693,0.000203,0.758,0.11,0.485,104.349,4
4RR2MdAHkNUgnmBpWM6Hfo,"4x8y8i7a2jC5QVtNGTRn9i","Return to Salem's Gate","Early Moods","Early Moods",2022-08-05,308746,20,spotify:user:1218573018,2023-11-02T15:11:01Z,"",0.276,0.93,6,-6.54,1,0.0496,0.0000384,0.138,0.111,0.276,96.246,4
1b7WaaJh2cPCL4ATtSSubw,"72KyoXzp0NOQij6OcmZUxk","At the Time of Writing","RESIST","Midnight Oil",2022-02-18,279066,29,spotify:user:1218573018,2023-11-02T15:11:01Z,"australian rock",0.568,0.885,2,-3.931,1,0.0722,0.00112,0,0.231,0.211,127.008,4
39S2xu12I1IwMVqSvoORSh,"7mEIug7XUlQHikrFxjTWes","Brother Love's Travelling Salvation Show","Brother Love's Travelling Salvation Show","Neil Diamond",1969-01-01,211862,53,spotify:user:1218573018,2023-11-02T15:11:01Z,"adult standards,brill building pop,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,yacht rock",0.428,0.432,8,-11.58,1,0.0288,0.575,0.00933,0.0888,0.808,135.142,4
